ProductID,ProductName,ProductCategory,ProductSubCategory,ProductPrice,StockReceived,StockSold,StockOnHand
498,Wanda,Toys,Educational,268.61,70,39,31
499,Nathaniel,Electronics,Camera,652.35,447,108,339
500,Wanda,Toys,Educational,268.61,133,98,35
501,Tammy,Home & Garden,Furniture,431.82,317,99,218
502,Tammy,Home & Garden,Furniture,99999.99,338,307,31
503,Katie,Books,Non-fiction,642.11,379,98,281
504,Kristine,Electronics,Headphones,228.82,402,11,391
505,Tammy,Home & Garden,Furniture,431.82,312,7,305
506,Kristine,Electronics,Headphones,228.82,227,94,133
507,Angela,Toys,Action Figures,386.57,173,102,71
508,Elizabeth,Clothing,Shirt,840.19,366,290,76
509,Wanda,Toys,Educational,InvalidPrice,348,18,330
510,Michael,Toys,Dolls,46.23,290,96,194
511,Robert,Electronics,Mobile,847.43,239,129,110
512,NonExistentProduct,Home & Garden,Furniture,431.82,148,71,77
513,Anthony,Books,Academic,69339.0,337,82,255
514,Wanda,Toys,Educational,268.61,232,79,153
515,Wanda,Toys,Educational,268.61,252,200,52
516,Anthony,Books,Academic,693.39,211,177,34
517,Michael,Toys,Dolls,46.23,324,280,44
518,Jamie,Books,Fiction,0.01,103,28,75
519,Shannon,Home & Garden,Gardening Tools,68.01,360,345,15
520,Robert,Electronics,Mobile,847.43,157,58,99
521,Shawn,Electronics,Headphones,461.09,478,439,39
522,Shannon,Home & Garden,Gardening Tools,68.01,147,143,4
523,Cynthia,InvalidCategory,Headphones,InvalidPrice,380,355,25
524,Katie,Books,Non-fiction,642.11,86,83,3
525,Cynthia,Electronics,Headphones,872.85,207,162,45
526,Cynthia,Electronics,Headphones,872.85,439,430,9
527,Elizabeth,Clothing,Shirt,840.19,206,85,121
528,Wanda,Toys,Educational,0.01,131,126,5
529,Justin,Electronics,Headphones,660.05,161,130,31
530,Martha,Books,Fiction,433.1,258,245,13
531,Robert,Electronics,Mobile,847.43,71,7,64
532,Martha,Books,Fiction,43310.0,127,42,85
533,NonExistentProduct,Electronics,Headphones,66005.0,191,46,145
534,Pamela,Electronics,Headphones,65111.0,81,14,67
535,Robert,Electronics,Mobile,847.43,482,473,9
536,Cynthia,Electronics,Headphones,872.85,92,6,86
537,Nathaniel,Electronics,Camera,652.35,409,211,198
538,Robert,InvalidCategory,Mobile,847.43,397,162,235
539,Tammy,Home & Garden,Furniture,431.82,270,9,261
540,Robert,InvalidCategory,Mobile,847.43,258,167,91
541,Elizabeth,Clothing,Shirt,840.19,225,38,187
542,Tammy,InvalidCategory,Furniture,431.82,458,151,307
543,Katie,Books,Non-fiction,642.11,108,14,94
544,Katie,Books,Non-fiction,642.11,472,325,147
545,Shannon,Home & Garden,Gardening Tools,68.01,303,76,227
546,Martha,Books,Fiction,99999.99,262,220,42
547,Kristine,Electronics,Headphones,228.82,287,105,182
548,Pamela,Electronics,Headphones,651.11,183,79,104
549,Tammy,Home & Garden,Furniture,431.82,104,7,97
550,Katie,InvalidCategory,Non-fiction,64211.0,499,54,445
551,Jamie,Books,Fiction,930.3,307,94,213
552,Cynthia,Electronics,Headphones,872.85,188,17,171
553,Wanda,Toys,Educational,268.61,303,7,296
554,Michael,Toys,Dolls,46.23,237,237,0
555,Elizabeth,Clothing,Shirt,840.19,437,245,192
556,Anthony,Books,Academic,693.39,74,36,38
557,Pamela,Electronics,Headphones,651.11,200,166,34
558,Jamie,Books,Fiction,930.3,443,203,240
559,NonExistentProduct,Books,Fiction,930.3,214,9,205
560,Shawn,Electronics,Headphones,461.09,150,128,22
561,Jamie,InvalidCategory,Fiction,930.3,195,143,52
562,Shawn,Electronics,Headphones,461.09,351,252,99
563,Justin,Electronics,Headphones,InvalidPrice,490,14,476
564,Shannon,Home & Garden,Gardening Tools,68.01,337,231,106
565,Martha,InvalidCategory,Fiction,433.1,148,114,34
566,Robert,Electronics,Mobile,847.43,233,87,146
567,Justin,Electronics,Headphones,660.05,482,27,455
568,Wanda,Toys,Educational,InvalidPrice,67,56,11
569,Jamie,Books,Fiction,InvalidPrice,333,86,247
570,Kristine,Electronics,Headphones,228.82,378,249,129
571,Fred,Books,Academic,951.53,352,97,255
572,Amy,InvalidCategory,Decor,InvalidPrice,489,90,399
573,Amy,Home & Garden,Decor,364.01,196,15,181
574,Tammy,Home & Garden,Furniture,431.82,466,213,253
575,Katie,Books,Non-fiction,0.01,320,34,286
576,Wanda,Toys,Educational,99999.99,128,74,54
577,NonExistentProduct,InvalidCategory,Academic,InvalidPrice,352,159,193
578,NonExistentProduct,Books,Fiction,930.3,432,173,259
579,Michael,Toys,Dolls,46.23,326,211,115
580,Fred,Books,Academic,951.53,313,39,274
581,Martha,InvalidCategory,Fiction,InvalidPrice,384,188,196
582,Shawn,Electronics,Headphones,InvalidPrice,487,341,146
583,Katie,Books,Non-fiction,642.11,81,53,28
584,Kristine,Electronics,Headphones,228.82,168,6,162
585,Shannon,Home & Garden,Gardening Tools,68.01,372,173,199
586,Katie,InvalidCategory,Non-fiction,642.11,206,172,34
587,Jamie,Books,Fiction,930.3,205,35,170
588,Wanda,Toys,Educational,268.61,175,127,48
589,Marvin,Clothing,Shirt,995.13,336,75,261
590,Elizabeth,Clothing,Shirt,InvalidPrice,262,240,22
591,NonExistentProduct,Electronics,Mobile,84743.0,452,236,216
592,Angela,Toys,Action Figures,386.57,419,151,268
593,Nathaniel,Electronics,Camera,65235.0,269,8,261
594,Pamela,Electronics,Headphones,InvalidPrice,428,238,190
595,Nathaniel,Electronics,Camera,InvalidPrice,67,39,28
596,Amy,Home & Garden,Decor,364.01,118,110,8
597,Martha,Books,Fiction,433.1,60,16,44
598,NonExistentProduct,Books,Non-fiction,642.11,79,71,8
599,Wanda,InvalidCategory,Educational,268.61,60,15,45
600,Wanda,InvalidCategory,Educational,268.61,209,190,19
601,Tammy,Home & Garden,Furniture,0.01,120,67,53
602,NonExistentProduct,Electronics,Mobile,0.01,448,21,427
603,Kristine,Electronics,Headphones,228.82,130,129,1
604,Anthony,InvalidCategory,Academic,693.39,185,21,164
605,Shannon,InvalidCategory,Gardening Tools,68.01,106,65,41
606,Amy,InvalidCategory,Decor,364.01,146,80,66
607,NonExistentProduct,Books,Academic,951.53,337,190,147
608,Robert,Electronics,Mobile,847.43,159,145,14
609,NonExistentProduct,Home & Garden,Gardening Tools,0.01,125,49,76
610,Shawn,Electronics,Headphones,InvalidPrice,141,77,64
611,Cynthia,Electronics,Headphones,872.85,57,50,7
612,Shawn,Electronics,Headphones,InvalidPrice,159,159,0
613,Michael,Toys,Dolls,46.23,498,270,228
614,Cynthia,Electronics,Headphones,872.85,204,204,0
615,Nathaniel,Electronics,Camera,0.01,332,48,284
616,Angela,Toys,Action Figures,InvalidPrice,203,126,77
617,Katie,InvalidCategory,Non-fiction,642.11,412,230,182
618,Tammy,InvalidCategory,Furniture,InvalidPrice,274,201,73
619,Fred,InvalidCategory,Academic,951.53,122,38,84
620,Michael,Toys,Dolls,46.23,238,80,158
621,Martha,InvalidCategory,Fiction,InvalidPrice,188,150,38
622,Angela,Toys,Action Figures,386.57,210,187,23
623,NonExistentProduct,InvalidCategory,Fiction,433.1,414,409,5
624,Cynthia,Electronics,Headphones,InvalidPrice,247,122,125
625,Angela,Toys,Action Figures,InvalidPrice,56,52,4
626,Michael,Toys,Dolls,99999.99,219,154,65
627,Katie,Books,Non-fiction,642.11,305,232,73
628,Elizabeth,InvalidCategory,Shirt,840.19,221,221,0
629,Marvin,Clothing,Shirt,995.13,230,217,13
630,Shannon,Home & Garden,Gardening Tools,0.01,352,113,239
631,Anthony,Books,Academic,693.39,270,150,120
632,Shawn,Electronics,Headphones,461.09,73,63,10
633,Tammy,Home & Garden,Furniture,0.01,222,50,172
634,Jamie,Books,Fiction,930.3,331,17,314
635,Justin,Electronics,Headphones,660.05,465,294,171
636,Anthony,Books,Academic,693.39,442,152,290
637,Anthony,Books,Academic,693.39,348,248,100
638,Fred,Books,Academic,951.53,213,55,158
639,Elizabeth,Clothing,Shirt,InvalidPrice,384,357,27
640,Michael,Toys,Dolls,0.01,252,245,7
641,Marvin,InvalidCategory,Shirt,995.13,306,305,1
642,Marvin,Clothing,Shirt,995.13,354,332,22
643,Nathaniel,Electronics,Camera,652.35,295,167,128
644,Shawn,Electronics,Headphones,461.09,294,209,85
645,Wanda,Toys,Educational,268.61,370,349,21
646,Kristine,InvalidCategory,Headphones,228.82,281,190,91
647,Anthony,Books,Academic,InvalidPrice,185,67,118
648,Justin,Electronics,Headphones,660.05,378,354,24
649,NonExistentProduct,Books,Academic,951.53,251,131,120
650,Amy,Home & Garden,Decor,364.01,134,19,115
651,Angela,Toys,Action Figures,386.57,334,142,192
652,Cynthia,Electronics,Headphones,872.85,477,420,57
653,NonExistentProduct,Electronics,Mobile,847.43,176,33,143
654,Angela,Toys,Action Figures,386.57,364,17,347
655,Elizabeth,Clothing,Shirt,0.01,270,130,140
656,Amy,Home & Garden,Decor,0.01,441,369,72
657,Robert,Electronics,Mobile,847.43,197,87,110
658,Pamela,Electronics,Headphones,651.11,118,90,28
659,Cynthia,InvalidCategory,Headphones,872.85,332,249,83
660,Nathaniel,Electronics,Camera,652.35,376,270,106
661,Nathaniel,Electronics,Camera,652.35,294,37,257
662,NonExistentProduct,InvalidCategory,Decor,364.01,377,18,359
663,Elizabeth,Clothing,Shirt,840.19,233,167,66
664,Jamie,Books,Fiction,930.3,489,87,402
665,Angela,Toys,Action Figures,386.57,346,131,215
666,Amy,Home & Garden,Decor,364.01,114,7,107
667,Angela,Toys,Action Figures,386.57,497,281,216
668,Nathaniel,Electronics,Camera,652.35,403,259,144
669,Shannon,Home & Garden,Gardening Tools,InvalidPrice,210,85,125
670,Martha,Books,Fiction,433.1,332,66,266
671,Justin,Electronics,Headphones,66005.0,60,60,0
672,Shannon,InvalidCategory,Gardening Tools,68.01,432,372,60
673,Robert,Electronics,Mobile,84743.0,252,146,106
674,Robert,Electronics,Mobile,99999.99,158,65,93
675,NonExistentProduct,Electronics,Headphones,228.82,479,214,265
676,Angela,Toys,Action Figures,99999.99,296,260,36
677,Jamie,Books,Fiction,930.3,324,86,238
678,NonExistentProduct,Toys,Action Figures,386.57,463,167,296
679,Anthony,Books,Academic,693.39,454,334,120
680,Martha,Books,Fiction,433.1,63,50,13
681,NonExistentProduct,Electronics,Headphones,872.85,491,351,140
682,Michael,Toys,Dolls,InvalidPrice,79,55,24
683,Shannon,Home & Garden,Gardening Tools,0.01,78,5,73
684,Anthony,InvalidCategory,Academic,693.39,105,22,83
685,NonExistentProduct,Electronics,Headphones,228.82,265,77,188
686,Michael,Toys,Dolls,46.23,211,84,127
687,Martha,Books,Fiction,433.1,268,115,153
688,Fred,Books,Academic,951.53,406,375,31
689,Shawn,Electronics,Headphones,461.09,227,99,128
690,Shannon,Home & Garden,Gardening Tools,99999.99,459,400,59
691,Fred,Books,Academic,951.53,401,162,239
692,Kristine,Electronics,Headphones,InvalidPrice,351,323,28
693,Martha,Books,Fiction,433.1,91,23,68
694,Martha,Books,Fiction,433.1,491,383,108
695,Jamie,Books,Fiction,930.3,346,60,286
696,Martha,Books,Fiction,433.1,376,123,253
697,Jamie,InvalidCategory,Fiction,930.3,164,33,131
698,Michael,Toys,Dolls,4623.0,492,281,211
699,Nathaniel,Electronics,Camera,652.35,301,128,173
700,Anthony,Books,Academic,InvalidPrice,142,84,58
701,Justin,Electronics,Headphones,660.05,229,222,7
702,Marvin,Clothing,Shirt,995.13,138,35,103
703,Shawn,Electronics,Headphones,99999.99,336,32,304
704,Elizabeth,Clothing,Shirt,840.19,362,140,222
705,NonExistentProduct,Books,Academic,69339.0,275,45,230
706,NonExistentProduct,InvalidCategory,Academic,951.53,115,86,29
707,Shannon,Home & Garden,Gardening Tools,68.01,137,52,85
708,Tammy,Home & Garden,Furniture,431.82,372,134,238
709,NonExistentProduct,Electronics,Headphones,651.11,99,15,84
710,Shannon,Home & Garden,Gardening Tools,68.01,403,14,389
711,Michael,Toys,Dolls,46.23,207,203,4
712,Nathaniel,Electronics,Camera,652.35,338,89,249
713,NonExistentProduct,Electronics,Headphones,228.82,372,329,43
714,Tammy,Home & Garden,Furniture,431.82,55,13,42
715,Elizabeth,Clothing,Shirt,840.19,328,3,325
716,Angela,Toys,Action Figures,386.57,408,48,360
717,Kristine,Electronics,Headphones,228.82,446,274,172
718,Justin,Electronics,Headphones,660.05,51,42,9
719,NonExistentProduct,Electronics,Mobile,847.43,315,122,193
720,NonExistentProduct,Home & Garden,Furniture,0.01,495,308,187
721,Fred,Books,Academic,951.53,131,49,82
722,Cynthia,InvalidCategory,Headphones,0.01,250,165,85
723,Amy,Home & Garden,Decor,InvalidPrice,227,183,44
724,NonExistentProduct,Home & Garden,Gardening Tools,68.01,194,14,180
725,Robert,Electronics,Mobile,847.43,137,100,37
726,NonExistentProduct,Books,Non-fiction,642.11,185,175,10
727,Shannon,Home & Garden,Gardening Tools,0.01,215,124,91
728,Cynthia,Electronics,Headphones,872.85,103,64,39
729,Tammy,Home & Garden,Furniture,431.82,378,71,307
730,Martha,Books,Fiction,433.1,384,30,354
731,NonExistentProduct,Toys,Educational,268.61,335,317,18
732,NonExistentProduct,InvalidCategory,Dolls,46.23,409,408,1
733,Amy,Home & Garden,Decor,364.01,382,108,274
734,NonExistentProduct,Toys,Action Figures,386.57,426,34,392
735,Michael,Toys,Dolls,4623.0,403,245,158
736,Amy,Home & Garden,Decor,364.01,59,2,57
737,Michael,Toys,Dolls,46.23,435,62,373
738,Cynthia,Electronics,Headphones,872.85,441,113,328
739,Tammy,InvalidCategory,Furniture,431.82,309,169,140
740,Pamela,Electronics,Headphones,651.11,273,198,75
741,Martha,Books,Fiction,433.1,396,294,102
742,Kristine,Electronics,Headphones,228.82,138,137,1
743,Shannon,Home & Garden,Gardening Tools,68.01,390,20,370
744,Cynthia,Electronics,Headphones,InvalidPrice,82,17,65
745,Tammy,Home & Garden,Furniture,43182.0,442,20,422
746,NonExistentProduct,Clothing,Shirt,995.13,171,10,161
747,Michael,Toys,Dolls,46.23,491,469,22
748,Elizabeth,Clothing,Shirt,840.19,65,29,36
749,Justin,Electronics,Headphones,660.05,233,62,171
750,Kristine,Electronics,Headphones,228.82,300,271,29
751,Kristine,Electronics,Headphones,228.82,165,73,92
752,Katie,Books,Non-fiction,InvalidPrice,424,89,335
753,Tammy,Home & Garden,Furniture,431.82,426,171,255
754,Anthony,Books,Academic,99999.99,72,67,5
755,Justin,Electronics,Headphones,660.05,282,39,243
756,Fred,Books,Academic,951.53,151,62,89
757,Angela,Toys,Action Figures,38657.0,418,376,42
758,Robert,Electronics,Mobile,0.01,211,154,57
759,Cynthia,Electronics,Headphones,872.85,187,7,180
760,Elizabeth,Clothing,Shirt,84019.0,499,49,450
761,NonExistentProduct,Electronics,Camera,652.35,430,384,46
762,Katie,Books,Non-fiction,642.11,72,14,58
763,Kristine,Electronics,Headphones,228.82,185,31,154
764,Pamela,Electronics,Headphones,651.11,340,303,37
765,Justin,Electronics,Headphones,660.05,494,248,246
766,NonExistentProduct,Books,Non-fiction,642.11,214,40,174
767,Angela,Toys,Action Figures,38657.0,133,86,47
768,Jamie,Books,Fiction,InvalidPrice,234,133,101
769,Wanda,Toys,Educational,268.61,411,133,278
770,Shawn,Electronics,Headphones,461.09,313,295,18
771,Justin,Electronics,Headphones,InvalidPrice,245,113,132
772,Cynthia,Electronics,Headphones,872.85,380,349,31
773,Amy,Home & Garden,Decor,364.01,220,27,193
774,Cynthia,Electronics,Headphones,872.85,154,148,6
775,Nathaniel,Electronics,Camera,652.35,77,71,6
776,Katie,Books,Non-fiction,0.01,55,52,3
777,Nathaniel,Electronics,Camera,652.35,201,128,73
778,Nathaniel,InvalidCategory,Camera,0.01,129,118,11
779,Michael,InvalidCategory,Dolls,99999.99,369,215,154
780,Katie,Books,Non-fiction,642.11,383,209,174
781,Elizabeth,Clothing,Shirt,840.19,154,152,2
782,Wanda,Toys,Educational,InvalidPrice,90,85,5
783,Justin,Electronics,Headphones,99999.99,57,1,56
784,Justin,Electronics,Headphones,660.05,335,310,25
785,Fred,Books,Academic,0.01,78,5,73
786,Angela,Toys,Action Figures,0.01,171,118,53
787,Elizabeth,Clothing,Shirt,840.19,308,150,158
788,Justin,Electronics,Headphones,660.05,127,78,49
789,Katie,InvalidCategory,Non-fiction,0.01,260,216,44
790,Katie,Books,Non-fiction,0.01,314,176,138
791,Tammy,Home & Garden,Furniture,431.82,369,183,186
792,Elizabeth,Clothing,Shirt,840.19,429,302,127
793,Wanda,Toys,Educational,26861.0,60,29,31
794,Justin,Electronics,Headphones,660.05,315,244,71
795,Shawn,Electronics,Headphones,461.09,453,51,402
796,Jamie,Books,Fiction,InvalidPrice,124,66,58
797,Wanda,Toys,Educational,268.61,108,71,37
798,Justin,Electronics,Headphones,0.01,313,91,222
799,NonExistentProduct,Electronics,Headphones,228.82,115,57,58
800,Robert,Electronics,Mobile,84743.0,314,227,87
801,Justin,InvalidCategory,Headphones,660.05,397,40,357
802,Wanda,Toys,Educational,268.61,247,141,106
803,Wanda,Toys,Educational,268.61,290,22,268
804,Pamela,Electronics,Headphones,65111.0,362,160,202
805,Amy,Home & Garden,Decor,364.01,221,108,113
806,Cynthia,Electronics,Headphones,87285.0,53,34,19
807,Michael,Toys,Dolls,4623.0,345,133,212
808,Wanda,Toys,Educational,26861.0,132,20,112
809,Fred,Books,Academic,InvalidPrice,393,364,29
810,NonExistentProduct,Electronics,Headphones,228.82,372,86,286
811,Pamela,Electronics,Headphones,65111.0,456,114,342
812,Elizabeth,Clothing,Shirt,840.19,145,117,28
813,NonExistentProduct,Electronics,Headphones,228.82,473,292,181
814,Shannon,Home & Garden,Gardening Tools,68.01,401,312,89
815,Fred,Books,Academic,951.53,364,329,35
816,Amy,Home & Garden,Decor,InvalidPrice,245,25,220
817,Wanda,Toys,Educational,26861.0,141,42,99
818,Fred,Books,Academic,951.53,338,332,6
819,Shannon,Home & Garden,Gardening Tools,68.01,226,35,191
820,Kristine,Electronics,Headphones,99999.99,268,64,204
821,Michael,Toys,Dolls,46.23,280,121,159
822,Anthony,InvalidCategory,Academic,69339.0,403,142,261
823,Robert,Electronics,Mobile,0.01,500,155,345
824,Shannon,Home & Garden,Gardening Tools,68.01,311,262,49
825,Robert,Electronics,Mobile,84743.0,240,118,122
826,Jamie,Books,Fiction,930.3,196,61,135
827,Elizabeth,Clothing,Shirt,84019.0,437,424,13
828,Wanda,Toys,Educational,268.61,246,87,159
829,Wanda,Toys,Educational,268.61,218,25,193
830,Marvin,Clothing,Shirt,99513.0,428,89,339
831,Anthony,Books,Academic,693.39,445,393,52
832,Pamela,Electronics,Headphones,651.11,78,60,18
833,NonExistentProduct,Books,Academic,69339.0,206,58,148
834,Kristine,Electronics,Headphones,228.82,340,298,42
835,NonExistentProduct,Home & Garden,Decor,364.01,99,84,15
836,Angela,Toys,Action Figures,386.57,277,231,46
837,Kristine,Electronics,Headphones,228.82,464,274,190
838,Cynthia,Electronics,Headphones,872.85,473,34,439
839,Fred,Books,Academic,951.53,280,246,34
840,Michael,Toys,Dolls,46.23,266,141,125
841,NonExistentProduct,Books,Academic,0.01,131,52,79
842,Elizabeth,Clothing,Shirt,840.19,382,23,359
843,Tammy,Home & Garden,Furniture,43182.0,373,112,261
844,Wanda,Toys,Educational,268.61,278,179,99
845,Justin,Electronics,Headphones,66005.0,106,53,53
846,Anthony,Books,Academic,693.39,383,206,177
847,Marvin,Clothing,Shirt,995.13,198,82,116
848,Amy,Home & Garden,Decor,364.01,268,8,260
849,Pamela,Electronics,Headphones,651.11,50,16,34
850,Fred,Books,Academic,951.53,74,60,14
851,Elizabeth,Clothing,Shirt,InvalidPrice,380,85,295
852,Amy,Home & Garden,Decor,364.01,216,62,154
853,Martha,Books,Fiction,433.1,407,167,240
854,Michael,Toys,Dolls,46.23,458,269,189
855,Pamela,Electronics,Headphones,651.11,89,85,4
856,Wanda,Toys,Educational,268.61,158,19,139
857,NonExistentProduct,Electronics,Camera,652.35,472,126,346
858,Nathaniel,Electronics,Camera,652.35,284,128,156
859,Cynthia,Electronics,Headphones,872.85,386,50,336
860,Fred,Books,Academic,951.53,257,162,95
861,Kristine,Electronics,Headphones,228.82,433,9,424
862,Shawn,Electronics,Headphones,InvalidPrice,62,61,1
863,Wanda,InvalidCategory,Educational,268.61,474,228,246
864,Shannon,Home & Garden,Gardening Tools,68.01,455,287,168
865,Michael,Toys,Dolls,0.01,64,23,41
866,Shannon,Home & Garden,Gardening Tools,68.01,443,136,307
867,Tammy,Home & Garden,Furniture,99999.99,290,55,235
868,Nathaniel,Electronics,Camera,652.35,221,135,86
869,Cynthia,Electronics,Headphones,872.85,364,164,200
870,Anthony,InvalidCategory,Academic,693.39,427,422,5
871,Anthony,Books,Academic,693.39,198,187,11
872,Angela,Toys,Action Figures,386.57,456,355,101
