SalesID,Date,QuantitySold,TotalAmount,DiscountAmount,NetAmount,CustomerID,SupplierID,ShipperID,ProductID
400,2023-05-03,32,27931.2,150.61,27780.59,400,39,18,4966
401,2021-12-08,79,21220.19,48.14,21172.050000000003,401,29,17,4991
402,08-07-2023,76,70702.8,250.2,70452.6,402,13,12,4998
403,04-25-2022,29,1972.29,15.65,1956.64,403,33,10,4974
404,2023-02-04,19,878.3699999999999,5.24,873.1299999999999,404,24,18,4949
405,2023-09-05,74,28606.18,18.18,28588.0,405,39,17,4999
406,2023-08-09,97,62284.67,147.23,62137.44,406,37,17,4997
407,2022-07-07,74,70413.22,177.89,70235.33,407,31,16,4923
408,2022-03-07,52,23976.68,81.03,23895.65,408,38,18,4977
409,2023-06-20,63,4284.63,14.08,4270.55,409,37,15,4995
410,2021-10-28,50,42371.5,66.24,42305.26,410,28,17,4994
411,2023-04-17,78,50883.3,189.53,50693.77,411,34,10,4989
412,2022-06-22,16,10560.8,5.23,10555.57,412,39,17,4996
413,2022-11-29,61,22204.61,3.38,22201.23,413,39,16,4956
414,2022-12-29,86,55221.46,40.79,55180.67,414,28,18,4997
415,2022-02-18,14,3203.48,28.76,3174.72,415,38,12,4967
416,2021-10-26,100,84743.0,30.53,84712.47,416,29,12,4994
417,2022-07-29,81,52010.91,68.58,51942.33,417,40,12,4997
418,2023-06-13,85,36704.7,107.86,36596.84,418,15,15,4982
419,2022-10-06,98,83048.14,88.05,82960.09,419,27,15,4994
420,2022-12-09,18,12481.02,167.41,12313.61,420,24,15,4990
421,2021-10-02,91,63098.49,146.49,62952.0,421,22,12,4990
422,05-27-2023,34,14681.88,94.46,14587.42,422,37,10,4982
423,2022-01-10,32,22188.48,18.86,22169.62,423,34,18,4990
424,2023-08-10,16,739.68,4.18,735.5,424,33,16,4949
425,2023-05-28,95,79818.05,115.26,79702.79000000001,425,37,18,4995
426,2022-08-17,89,84686.17,233.05,84453.12,1369,38,15,4923
427,2023-08-10,10,9303.0,81.61,9221.39,427,13,18,4998
428,2022-07-22,16,7377.44,66.24,7311.2,428,40,10,4995
429,2022-09-15,42,15288.42,33.64,15254.78,429,35,18,4956
430,2022-02-14,61,40263.05,62.52,40200.53,3466,33,12,4996
431,2021-11-29,56,52096.8,93.03,52003.77,431,30,18,4998
432,2022-07-08,28,12126.8,38.85,12087.95,432,13,12,4954
433,2023-09-21,40,39805.2,286.96,39518.24,433,22,10,4973
434,2021-10-07,78,51483.9,125.39,51358.51,434,26,10,4996
435,2023-02-20,23,21396.9,50.87,21346.03,435,34,12,4998
436,2023-08-08,100,22882.0,56.94,22825.06,436,27,15,4995
437,2023-02-19,25,21821.25,202.72,21618.53,437,22,17,4966
438,2021-11-09,18,8299.619999999999,76.93,8222.689999999999,879,33,10,4995
439,2022-07-31,65,3004.95,0.68,3004.27,439,29,10,4995
440,2022-03-21,16,15922.08,86.59,15835.49,440,36,18,4973
441,2023-07-18,58,3944.58,11.89,3932.690000000001,441,30,12,4974
442,2022-12-16,9,5778.99,164.83,5614.16,442,36,12,4997
443,2023-05-16,10,2686.1000000000004,20.44,2665.6600000000003,443,39,15,4991
444,08-18-2023,71,61972.35,107.5,61864.85,444,31,18,4966
445,2022-02-27,46,45775.98,10.17,45765.810000000005,445,36,15,4973
446,12-07-2021,87,86576.31,107.77,86468.54,446,38,12,4973
447,08-16-2022,2,1284.22,63.76,1220.46,447,21,15,4997
448,2022-01-06,30,19801.5,87.62,19713.88,448,35,12,4996
449,2023-07-14,52,51746.76,0.42,51746.34,449,26,12,4973
450,2022-09-30,68,44275.48,147.06,44128.420000000006,1287,36,17,4995
451,2022-11-24,2,773.14,72.87,700.27,451,34,17,4999
452,2023-01-23,25,17334.75,72.36,17262.39,452,37,17,4990
453,04-02-2023,16,10437.6,82.47,10355.13,453,21,17,4989
454,2022-10-14,78,50786.58,21.37,50765.21,454,24,17,4963
455,01-13-2023,49,48761.37,24.16,48737.21,455,37,17,4973
456,2022-04-25,83,3837.09,12.11,3824.98,456,35,12,4949
457,2022-09-30,64,2958.72,6.44,2952.28,457,36,15,4949
458,2021-12-17,41,40800.33,225.07,40575.26,458,31,10,4973
459,2022-10-29,53,19292.53,18.58,19273.95,459,28,15,4956
460,2023-01-19,1,995.13,69.62,925.51,4306,38,15,4973
461,2023-01-14,16,5824.16,82.0,5742.16,461,15,15,4956
462,2022-10-05,13,3491.9300000000003,50.32,3441.61,462,13,12,4991
463,2021-10-06,67,56292.73,109.27,56183.46000000001,463,36,12,4976
464,2021-11-14,16,11094.24,125.85,10968.39,464,36,17,4990
465,2022-12-05,38,25081.9,165.2,24916.7,465,36,17,4996
466,2023-07-01,43,19826.87,104.48,19722.39,466,21,18,4977
467,2022-04-19,1,461.09,61.25,399.84,467,28,16,4977
468,2022-02-28,96,21966.72,54.69,21912.03,468,26,18,4967
469,2023-07-15,48,22132.32,133.94,21998.38,469,21,12,4977
470,2022-03-29,18,15123.420000000002,112.3,15011.120000000004,470,33,12,4976
471,2023-08-17,14,5096.139999999999,39.99,5056.15,471,33,12,4956
472,2023-05-17,65,56735.25,63.42,56671.83,472,26,10,4966
473,2023-02-14,51,32747.61,179.81,32567.8,1293,40,18,4997
474,2022-06-19,15,10400.85,46.32,10354.53,474,32,12,4990
475,2023-04-22,23,14768.53,153.49,14615.04,475,34,10,4997
476,2022-06-03,74,48273.9,172.18,48101.72,476,36,10,4989
477,2022-02-12,49,32342.45,88.49,32253.959999999995,477,40,15,4996
478,2023-04-26,46,40151.1,70.18,40080.92,478,29,15,4966
479,2022-07-15,69,26673.33,12.87,26660.46,479,35,18,4999
480,2021-10-15,37,34421.1,7.28,34413.82,480,13,18,4995
481,2022-08-17,31,29497.43,251.42,29246.01,481,28,18,4923
482,2022-05-24,67,4556.67,19.71,4536.96,482,33,10,4974
483,2023-09-09,79,78615.27,293.84,78321.43000000001,483,35,18,4973
484,2023-03-16,99,38270.43,25.88,38244.55,484,22,12,4999
485,2023-08-30,63,53388.09,240.82,53147.27,485,30,17,4994
486,2021-11-08,75,3467.2499999999995,2.85,3464.4,486,13,12,4949
487,2022-03-16,62,14186.84,47.08,14139.76,487,39,18,4967
488,2022-11-22,91,58432.01,61.29,58370.72,488,22,17,4995
489,2022-02-09,76,3513.48,1.49,3511.99,489,29,17,4949
490,2023-05-27,84,54797.4,138.84,54658.560000000005,490,26,18,4989
491,2023-05-03,93,81175.05,69.5,81105.55,491,31,12,4966
492,2023-01-15,69,45543.45,94.79,45448.66,492,36,18,4996
493,2023-03-19,39,2652.3900000000003,2.83,2649.5600000000004,493,22,17,4974
494,2023-09-16,92,59902.12,181.0,59721.12,494,22,12,4963
495,2023-02-14,93,4299.389999999999,1.75,4297.639999999999,495,34,12,4949
496,02-08-2022,16,13965.6,108.25,13857.35,496,28,10,4966
497,2021-12-21,81,5508.81,14.31,5494.5,4951,30,16,4974
498,2023-05-29,25,6715.25,4.38,6710.87,498,36,15,4991
499,2023-01-22,63,41098.05,185.75,40912.3,499,29,16,4989
500,2022-04-22,71,19071.31,14.34,19056.97,500,27,17,4991
501,2023-03-19,93,40159.26,34.06,40125.2,501,26,15,4982
502,2022-08-08,46,19863.72,20.82,19842.9,502,34,16,4982
503,2022-06-23,1,642.11,72.66,569.45,503,26,17,4997
504,2022-10-04,40,9152.8,58.15,9094.65,504,35,18,4967
505,08-11-2023,7,3022.74,34.82,2987.92,505,38,16,4982
506,2023-03-16,41,9381.62,28.59,9353.03,506,24,15,4967
507,2021-10-28,56,21647.92,42.12,21605.8,507,29,10,4999
508,2022-03-17,44,36968.36,39.19,36929.17,508,39,15,4976
509,2022-02-12,68,18265.48,5.24,18260.24,683,36,10,4991
510,2022-09-13,63,2912.49,9.29,2903.2,510,31,17,4949
511,2022-10-14,33,27965.19,36.35,27928.84,511,27,17,4994
512,2022-11-04,85,36704.7,12.4,36692.3,512,40,17,4995
513,2022-07-24,43,29815.77,45.96,29769.81,513,38,10,4990
514,2022-03-07,64,17191.04,47.72,17143.32,514,39,15,4991
515,2021-12-01,50,13430.5,0.75,13429.75,515,26,17,4991
516,2023-06-20,56,38829.84,199.15,38630.69,516,13,12,4990
517,2022-06-17,59,2727.57,11.11,2716.46,517,15,12,4949
518,2023-09-17,21,19536.3,105.56,19430.74,518,30,10,4998
519,2023-04-03,62,4216.62,14.49,4202.13,519,32,10,4974
520,01-25-2022,72,61014.96,17.85,60997.11,520,40,12,4994
521,2023-09-01,45,20749.05,109.63,20639.42,521,39,17,4977
522,2021-10-26,68,4624.68,20.21,4604.47,522,31,16,4974
523,2023-07-21,87,75937.95,63.16,75874.79,523,32,10,4966
524,05-08-2023,41,26326.51,174.8,26151.710000000003,524,22,18,4997
525,12-16-2022,40,34914.0,155.98,34758.02,525,37,16,4966
526,2022-03-11,46,40151.1,248.18,39902.92,526,34,15,4966
527,2022-12-15,98,82338.62000000001,0.36,82338.26000000001,527,22,15,4976
528,2022-09-19,12,3223.32,72.89,3150.4300000000003,528,34,16,4991
529,2022-05-13,8,5280.4,77.88,5202.52,529,36,12,4996
530,2023-07-05,14,6063.400000000001,67.56,5995.84,530,38,10,4954
531,2023-07-10,24,20338.32,18.61,20319.71,531,33,16,4994
532,2021-10-29,53,22954.300000000003,118.94,22835.360000000004,532,13,15,4954
533,2023-04-17,98,64684.9,135.38,64549.52,4055,39,17,4995
534,2022-02-22,26,16928.86,38.32,16890.54,534,37,12,4963
535,2023-07-25,73,61862.39,134.36,61728.03,2773,15,17,4994
536,2021-12-13,62,54116.7,106.8,54009.9,536,27,10,4966
537,2023-06-22,19,12394.65,22.68,12371.97,537,37,12,4989
538,2021-12-01,84,71184.12,118.39,71065.73,538,13,18,4994
539,2022-07-02,16,6909.12,113.29,6795.83,3463,29,18,4982
540,2021-10-27,87,73726.40999999999,58.98,73667.43,540,24,18,4994
541,2023-07-29,86,72256.34000000001,222.18,72034.16000000002,541,33,10,4976
542,2023-05-08,15,6477.3,11.48,6465.820000000001,542,27,12,4982
543,2022-03-04,89,57147.79,173.73,56974.06,543,35,16,4997
544,2022-01-30,54,34673.94,137.02,34536.920000000006,1349,24,15,4997
545,2021-09-30,78,5304.780000000001,11.46,5293.320000000001,545,40,15,4974
546,2022-03-14,50,21655.0,46.39,21608.61,546,39,17,4954
547,2022-08-26,82,18763.24,35.29,18727.95,547,22,18,4967
548,2022-10-14,73,47531.03,118.1,47412.93,789,32,10,4963
549,2022-11-10,79,34113.78,0.39,34113.39,549,32,15,4982
550,2023-09-19,65,41737.15,104.75,41632.4,550,34,16,4997
551,2023-03-14,13,12093.9,180.25,11913.65,551,35,17,4998
552,2022-06-18,98,85539.3,219.53,85319.77,552,40,12,4966
553,2023-03-09,6,1611.66,65.02,1546.64,553,32,18,4991
554,2022-03-07,81,3744.63,1.74,3742.89,2695,31,15,4949
555,2022-01-05,12,10082.28,235.68,9846.6,555,22,10,4976
556,2023-04-03,55,38136.45,135.15,38001.3,556,31,17,4990
557,2023-04-12,81,52739.91,93.41,52646.5,557,13,18,4963
558,2023-09-05,5,4651.5,173.68,4477.82,558,38,12,4998
559,2021-10-28,5,4651.5,94.82,4556.68,559,30,16,4995
560,2022-01-11,99,45647.91,77.79,45570.12,560,22,17,4977
561,2022-11-08,68,63260.4,195.51,63064.88999999999,561,31,12,4998
562,2023-05-03,21,9682.89,7.88,9675.01,562,39,12,4977
563,2021-12-15,82,54124.1,23.19,54100.91,563,32,16,4996
564,2023-08-06,15,1020.15,8.69,1011.46,564,29,15,4974
565,2022-06-10,95,41144.5,17.55,41126.95,565,40,15,4954
566,2023-02-05,64,54235.52,173.97,54061.55,566,13,18,4994
567,2022-05-14,12,7920.599999999999,132.25,7788.349999999999,567,30,15,4996
568,2022-11-17,92,24712.120000000003,24.62,24687.500000000004,568,15,12,4991
569,10-31-2022,10,9303.0,251.31,9051.69,569,40,16,4998
570,2022-02-16,50,11441.0,44.61,11396.39,570,28,10,4967
571,2022-07-30,34,32352.02,30.03,32321.99,571,28,18,4923
572,2023-07-17,69,25116.69,104.83,25011.86,572,21,16,4956
573,2022-06-19,25,9100.25,39.39,9060.86,573,30,15,4956
574,2022-12-31,50,21591.0,104.73,21486.27,574,26,18,4982
575,2021-11-23,67,43021.37,2.88,43018.490000000005,575,13,18,4997
576,2022-07-30,30,8058.3,43.27,8015.03,576,28,16,4991
577,2023-07-06,25,17334.75,65.14,17269.61,577,31,17,4995
578,2022-04-30,60,55818.0,229.39,55588.61,578,22,15,4995
579,2022-09-09,94,4345.62,5.27,4340.349999999999,579,37,17,4949
580,2023-04-02,25,23788.25,24.4,23763.85,580,24,12,4923
581,08-04-2022,35,15158.5,51.38,15107.12,581,30,15,4954
582,2022-12-30,86,39653.74,130.72,39523.02,582,31,10,4977
583,2023-09-18,50,32105.5,155.67,31949.83,4956,30,15,4997
584,2022-01-05,91,20822.62,54.23,20768.39,584,13,10,4967
585,2023-07-07,55,3740.55,1.32,3739.23,4073,38,16,4974
586,2022-07-09,13,8347.43,61.23,8286.2,586,37,12,4997
587,2022-12-24,80,74424.0,146.57,74277.43,587,35,15,4998
588,2023-03-04,75,20145.75,4.63,20141.12,588,36,16,4991
589,2021-10-31,76,75629.88,53.19,75576.69,589,24,16,4973
590,2022-07-15,53,44530.07,50.78,44479.29,590,15,16,4976
591,2022-05-07,94,79658.42,214.19,79444.23,591,32,16,4995
592,2022-11-28,8,3092.56,56.53,3036.03,592,29,12,4999
593,2021-10-06,56,36531.6,192.61,36338.99,1116,21,10,4989
594,2022-06-20,91,59251.01,156.69,59094.32,594,32,16,4963
595,2022-08-11,92,60016.2,120.36,59895.84,595,31,15,4989
596,2023-08-20,55,20020.55,89.8,19930.75,596,28,17,4956
597,2022-09-03,29,12559.9,81.78,12478.12,597,40,12,4954
598,2022-01-26,26,16694.86,108.93,16585.93,598,33,10,4995
599,2023-07-05,30,8058.3,62.43,7995.87,599,38,12,4991
600,2023-07-12,93,24980.73,34.37,24946.36,600,33,12,4991
601,2021-12-24,34,14681.88,19.21,14662.67,601,28,16,4982
602,2022-04-18,49,41524.07,72.41,41451.66,602,39,15,4995
603,2022-10-16,54,12356.28,24.86,12331.419999999998,603,32,15,4967
604,2022-11-28,78,54084.42,116.71,53967.71,604,35,12,4990
605,2023-01-31,27,1836.27,7.11,1829.1600000000003,605,40,15,4974
606,2022-01-25,82,29848.82,43.19,29805.63,606,15,17,4956
607,2022-02-06,79,75170.87,24.26,75146.61,607,21,12,4995
608,2023-09-08,85,72031.55,11.86,72019.69,608,33,17,4994
609,10-29-2021,78,5304.780000000001,2.41,5302.370000000001,609,29,15,4995
610,2023-06-25,14,6455.259999999999,60.31,6394.949999999999,610,32,16,4977
611,06-04-2023,13,11347.05,151.16,11195.89,611,21,10,4966
612,03-02-2022,47,21671.23,107.4,21563.83,612,31,15,4977
613,2022-08-24,40,1849.2,5.75,1843.45,4340,21,12,4949
614,2022-03-13,40,34914.0,96.26,34817.74,614,26,17,4966
615,2023-04-09,68,44359.8,181.33,44178.47,615,30,10,4989
616,2022-06-04,85,32858.45,112.83,32745.619999999995,616,24,10,4999
617,2022-07-09,61,39168.71,97.97,39070.74,617,30,17,4997
618,2022-06-04,72,31091.04,43.22,31047.82,618,34,16,4982
619,2023-03-18,12,11418.36,279.85,11138.51,619,27,18,4923
620,2023-06-28,87,4022.01,13.82,4008.19,620,26,18,4949
621,2023-02-28,3,1299.3000000000002,73.26,1226.0400000000002,621,38,12,4954
622,2023-01-07,3,1159.71,37.19,1122.52,622,22,10,4999
623,2022-04-14,80,34648.0,42.07,34605.93,2721,15,16,4995
624,2022-02-01,63,54989.55,48.52,54941.030000000006,624,27,18,4966
625,2023-01-14,38,14689.66,26.32,14663.34,625,30,18,4999
626,2022-10-21,22,1017.06,10.7,1006.36,626,40,17,4949
627,2022-09-18,12,7705.32,129.77,7575.549999999999,627,27,15,4997
628,2021-12-30,46,38648.740000000005,244.53,38404.21000000001,628,26,16,4976
629,2023-07-13,33,32839.29,283.23,32556.06,629,39,16,4973
630,2023-02-03,14,952.14,14.49,937.65,630,26,16,4974
631,2021-11-24,44,30509.16,31.51,30477.65,631,35,17,4990
632,2022-12-20,29,13371.61,82.5,13289.11,632,24,12,4977
633,2022-03-21,17,7340.94,107.34,7233.599999999999,633,27,12,4982
634,2022-06-26,99,92099.7,89.97,92009.73,634,24,17,4998
635,2022-05-05,1,660.05,24.59,635.4599999999999,635,28,12,4996
636,2023-09-02,41,28428.99,88.49,28340.5,636,33,16,4990
637,2023-03-30,56,38829.84,168.58,38661.26,637,33,10,4990
638,02-28-2023,99,94201.47,255.1,93946.37,638,24,10,4923
639,2022-04-19,89,74776.91,192.65,74584.26000000001,639,28,10,4976
640,2023-09-13,11,508.53,6.24,502.29,640,35,12,4949
641,2021-11-28,73,72644.49,230.72,72413.77,641,33,15,4973
642,2023-01-05,77,76625.01,44.73,76580.28,642,24,15,4973
643,11-28-2022,53,34574.55,164.42,34410.130000000005,643,40,18,4989
644,2023-05-14,100,46109.0,136.38,45972.62,644,37,12,4977
645,2022-08-31,59,15847.990000000002,34.75,15813.240000000002,645,28,12,4991
646,2022-02-26,86,19678.52,54.4,19624.12,2888,29,15,4967
647,2022-03-16,56,38829.84,100.68,38729.16,647,30,10,4990
648,2023-04-15,45,29702.25,94.19,29608.06,648,30,16,4996
649,2021-10-06,94,89443.81999999999,76.28,89367.54,1516,21,17,4995
650,2022-12-10,11,4004.11,78.15,3925.96,650,24,18,4956
651,2023-09-23,63,24353.91,68.05,24285.86,651,28,15,4999
652,2022-03-27,87,75937.95,56.67,75881.28,652,33,12,4966
653,2022-01-02,94,79658.42,212.49,79445.93,653,15,16,4995
654,2021-12-08,8,3092.56,22.01,3070.55,654,24,15,4999
655,2022-05-03,46,38648.740000000005,61.6,38587.14000000001,1376,24,17,4976
656,2022-01-28,94,34216.94,105.38,34111.560000000005,656,35,17,4956
657,2023-08-27,6,5084.58,192.11,4892.47,657,37,10,4994
658,2021-11-17,21,13673.31,185.39,13487.92,658,30,17,4963
659,2022-07-07,4,3491.4,17.03,3474.37,659,15,17,4966
660,2023-07-12,23,15004.05,109.98,14894.070000000002,660,30,10,4989
661,2022-01-11,90,58711.5,69.36,58642.14,661,37,17,4989
662,2023-04-17,33,12012.33,71.99,11940.34,662,34,18,4995
663,2023-09-04,6,5041.14,249.28,4791.860000000001,663,34,12,4976
664,2022-06-09,71,66051.3,254.38,65796.92,664,26,12,4998
665,2023-05-22,80,30925.6,72.82,30852.78,665,15,15,4999
666,2022-06-22,21,7644.21,56.92,7587.29,666,40,10,4956
667,2023-02-15,44,17009.079999999998,49.53,16959.55,667,33,18,4999
668,2022-11-02,64,41750.4,12.47,41737.93,668,21,18,4989
669,2023-04-06,67,4556.67,7.62,4549.05,669,28,16,4974
670,2023-04-18,43,18623.3,23.48,18599.82,670,37,17,4954
671,2023-07-06,96,63364.8,54.01,63310.78999999999,671,26,18,4996
672,2023-08-19,27,1836.27,20.01,1816.26,672,38,17,4974
673,2022-09-10,79,66946.97,168.84,66778.13,673,33,15,4994
674,2022-08-05,72,61014.96,131.45,60883.51,674,27,15,4994
675,2021-12-31,30,6864.599999999999,41.28,6823.32,675,27,17,4995
676,2023-01-17,75,28992.75,103.95,28888.8,676,28,16,4999
677,2023-07-21,98,91169.4,207.66,90961.74,677,24,10,4998
678,2022-02-01,80,30925.6,82.62,30842.98,678,21,17,4995
679,2021-11-07,10,6933.9,103.6,6830.299999999999,679,24,12,4990
680,2022-08-21,82,35514.200000000004,66.64,35447.560000000005,680,13,18,4954
681,2022-08-03,80,69828.0,57.87,69770.13,681,39,17,4995
682,2023-05-31,26,1201.98,11.74,1190.24,682,30,10,4949
683,2022-12-17,86,5848.860000000001,5.27,5843.59,683,38,17,4974
684,2021-12-23,35,24268.65,6.91,24261.74,684,24,16,4990
685,2023-09-12,85,19449.7,52.21,19397.49,685,21,16,4995
686,2023-03-26,30,1386.9,13.46,1373.4399999999998,1830,35,18,4949
687,2023-01-30,76,32915.6,118.83,32796.77,687,30,17,4954
688,2022-12-14,28,26642.84,193.95,26448.89,688,37,18,4923
689,01-01-2023,73,33659.57,73.39,33586.18,689,33,10,4977
690,2023-06-07,90,6120.900000000001,0.53,6120.370000000001,690,32,17,4974
691,2022-08-29,88,83734.64,162.01,83572.63,691,28,16,4923
692,2023-07-18,2,457.64,44.37,413.27,692,30,17,4967
693,2021-11-23,45,19489.5,68.8,19420.7,693,22,18,4954
694,2021-10-16,94,40711.4,41.6,40669.8,694,39,12,4954
695,2023-06-27,58,53957.4,70.37,53887.02999999999,695,38,10,4998
696,2022-03-13,29,12559.9,128.98,12430.920000000002,696,15,16,4954
697,2023-05-25,16,14884.8,29.97,14854.83,697,13,15,4998
698,2022-12-06,4,184.92,0.95,183.97,698,39,12,4949
699,2023-04-24,13,8480.550000000001,19.8,8460.750000000002,699,35,12,4989
700,2022-07-02,12,8320.68,165.94,8154.740000000001,700,22,18,4990
701,2022-09-05,78,51483.9,137.21,51346.69,701,22,15,4996
702,2022-02-26,69,68663.97,272.66,68391.31,702,38,12,4973
703,11-19-2021,55,25359.95,121.54,25238.41,3561,15,15,4977
704,2022-08-27,27,22685.13,229.55,22455.58,704,36,15,4976
705,2022-02-14,98,67952.22,41.56,67910.66,705,38,16,4995
706,2023-08-19,55,52334.15,177.51,52156.64,706,39,15,4995
707,2023-05-29,88,5984.88,15.11,5969.77,707,30,17,4974
708,2022-02-25,7,3022.74,4.09,3018.65,708,38,16,4982
709,2021-11-16,84,54693.24,64.99,54628.25,709,15,12,4995
710,2022-06-13,76,5168.76,4.34,5164.42,710,39,16,4974
711,2022-09-04,74,3421.02,5.73,3415.29,711,37,15,4949
712,2022-07-15,26,16961.100000000002,153.45,16807.65,712,22,16,4989
713,2023-05-06,85,19449.7,12.15,19437.55,713,35,18,4995
714,2023-01-24,76,32818.32,4.02,32814.3,714,29,10,4982
715,2023-03-03,45,37808.55,251.44,37557.11,715,22,10,4976
716,2022-07-26,54,20874.78,5.81,20868.97,716,28,18,4999
717,2021-12-14,88,20136.16,62.02,20074.14,717,13,10,4967
718,2023-03-09,45,29702.25,118.14,29584.11,718,33,17,4996
719,2021-12-08,29,24575.47,206.19,24369.28,719,22,15,4995
720,2022-02-10,37,15977.34,3.45,15973.89,720,31,16,4995
721,09-05-2022,6,5709.18,61.25,5647.93,721,22,10,4923
722,2022-06-26,1,872.85,202.95,669.9000000000001,722,32,12,4966
723,2022-12-10,12,4368.12,67.7,4300.42,723,31,15,4956
724,2023-01-27,6,408.06000000000006,4.65,403.4100000000001,724,33,16,4995
725,07-16-2023,8,6779.44,239.35,6540.089999999999,725,27,17,4994
726,05-15-2023,9,5778.99,37.79,5741.2,726,29,17,4995
727,2022-02-28,95,6460.950000000001,12.49,6448.460000000001,727,34,18,4974
728,2021-12-08,72,62845.2,243.57,62601.630000000005,728,33,17,4966
729,07-28-2022,50,21591.0,56.6,21534.4,729,15,17,4982
730,04-18-2023,54,23387.4,30.84,23356.56,730,37,15,4954
731,2021-11-07,5,1343.0500000000002,14.5,1328.5500000000002,731,35,15,4995
732,03-01-2023,41,1895.43,0.92,1894.51,732,21,12,4995
733,04-29-2023,87,31668.87,12.77,31656.1,733,27,15,4956
734,2023-07-01,87,33631.59,10.72,33620.869999999995,734,15,16,4995
735,2022-08-17,73,3374.79,7.53,3367.26,735,28,17,4949
736,2023-08-04,1,364.01,43.88,320.13,736,37,17,4956
737,2021-11-27,34,1571.82,7.96,1563.86,737,37,10,4949
738,2022-05-11,70,61099.5,214.68,60884.82,3969,39,17,4966
739,2022-04-04,46,19863.72,59.95,19803.77,739,28,17,4982
740,2022-04-22,24,15626.64,149.13,15477.51,740,34,15,4963
741,09-13-2023,94,40711.4,79.08,40632.32,741,38,12,4954
742,2023-08-15,28,6406.96,53.82,6353.14,742,27,12,4967
743,03-23-2023,86,5848.860000000001,15.3,5833.56,743,27,15,4974
744,2023-01-17,87,75937.95,173.22,75764.73,744,33,12,4966
745,2022-10-24,7,3022.74,33.35,2989.39,745,35,12,4982
746,2022-09-21,41,40800.33,286.2,40514.130000000005,746,36,18,4995
747,2022-04-11,74,3421.02,12.0,3409.02,747,29,17,4949
748,2022-11-25,36,30246.840000000004,245.72,30001.120000000003,748,32,17,4976
749,2022-03-03,11,7260.549999999999,58.42,7202.129999999999,749,33,16,4996
750,2023-03-05,4,915.28,1.7,913.58,750,21,10,4967
751,2022-03-03,4,915.28,21.6,893.68,751,32,10,4967
752,2022-04-12,65,41737.15,122.45,41614.7,752,29,12,4997
753,2023-09-26,26,11227.32,63.76,11163.56,753,38,10,4982
754,2022-10-09,16,11094.24,162.03,10932.21,754,31,18,4990
